first_name,last_name,full_name,year,tm_g,age,was_c,was_rp,war_pos,war_p,war_tot,war_162,wae,wam,b_g,b_pa,b_ab,b_r,b_h,b_2b,b_3b,b_hr,b_rbi,b_bb,b_ibb,b_so,b_hbp,b_sh,b_sf,b_gdp,b_sb,b_cs,ba,obp,slg,ops,pos,p_g,p_gs,p_cg,p_sho,p_gf,p_w,p_l,p_wl,p_sv,p_iptrue,p_ip,p_h,p_r,p_er,p_bb,p_so,era,eraplus,p_hr,p_bf,r_pct
Tom,Burgmeier,Tom Burgmeier,1982,162,38,,yes,,2.7,2.7,2.7,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,17,7,0,1,2,102.333,102.1,98,30,26,22,44,2.29,190,6,413,1
Ellis,Burks,Ellis Burks,1987,162,22,,,2.5,,2.5,2.5,0,0,133,606,558,94,152,30,2,20,59,41,0,98,2,4,1,1,27,6,0.272,0.324,0.441,0.765,*8/D
Ellis,Burks,Ellis Burks,1988,162,23,,,4.9,,4.9,4.9,1.9,0,144,615,540,93,159,37,5,18,92,62,1,89,3,4,6,8,25,9,0.294,0.367,0.481,0.848,*8/D
Ellis,Burks,Ellis Burks,1989,162,24,,,3.4,,3.4,3.4,0.4,0,97,446,399,73,121,19,6,12,61,36,2,52,5,2,4,8,21,5,0.303,0.365,0.471,0.836,*8/D
Ellis,Burks,Ellis Burks,1990,162,25,,,2.9,,2.9,2.9,0,0,152,641,588,89,174,33,8,21,89,48,4,82,1,2,2,18,9,11,0.296,0.349,0.486,0.835,*8/D
Ellis,Burks,Ellis Burks,1991,162,26,,,2.1,,2.1,2.1,0,0,130,524,474,56,119,33,3,14,56,39,2,81,6,2,3,7,6,11,0.251,0.314,0.422,0.736,*8/D
Ellis,Burks,Ellis Burks,1992,162,27,,,1.1,,1.1,1.1,0,0,66,263,235,35,60,8,3,8,30,25,2,48,1,0,2,5,5,2,0.255,0.327,0.417,0.744,*8/D
Ellis,Burks,Ellis Burks,2004,162,39,,,-0.2,,-0.2,-0.2,0,0,11,37,33,6,6,0,0,1,1,3,0,8,1,0,0,1,2,0,0.182,0.27,0.273,0.543,/*D
Rick,Burleson,Rick Burleson,1974,162,23,,,2.4,,2.4,2.4,0,0,114,415,384,36,109,22,0,4,44,21,0,34,2,3,5,13,3,3,0.284,0.32,0.372,0.693,*64/5
Rick,Burleson,Rick Burleson,1975,162,24,,,1.6,,1.6,1.6,0,0,158,654,580,66,146,25,1,6,62,45,1,44,3,17,9,18,8,5,0.252,0.305,0.329,0.634,*6
Rick,Burleson,Rick Burleson,1976,162,25,,,3.1,,3.1,3.1,0.1,0,152,616,540,75,157,27,1,7,42,60,2,37,5,8,3,15,14,9,0.291,0.365,0.383,0.748,*6
Rick,Burleson,Rick Burleson,1977,162,26,,,1.6,,1.6,1.6,0,0,154,721,663,80,194,36,7,3,52,47,1,69,2,3,6,15,13,12,0.293,0.338,0.382,0.72,*6
Rick,Burleson,Rick Burleson,1978,162,27,,,1.3,,1.3,1.3,0,0,145,685,626,75,155,32,5,5,49,40,2,71,4,10,5,16,8,8,0.248,0.295,0.339,0.633,*6
Rick,Burleson,Rick Burleson,1979,162,28,,,3.3,,3.3,3.3,0.3,0,153,682,627,93,174,32,5,5,60,35,0,54,3,9,8,13,9,5,0.278,0.315,0.368,0.683,*6
Rick,Burleson,Rick Burleson,1980,162,29,,,1.4,,1.4,1.4,0,0,155,718,644,89,179,29,2,8,51,62,0,51,2,6,4,24,12,13,0.278,0.341,0.366,0.708,*6
George,Burns,George Burns,1922,154,29,,,1.9,,1.9,2.0,0,0,147,602,558,71,171,32,5,12,73,20,,28,9,15,,,8,2,0.306,0.341,0.446,0.787,*3
George,Burns,George Burns,1923,154,30,,,3.8,,3.8,4.0,0.8,0,146,616,551,91,181,47,5,7,82,45,,33,7,12,,,9,7,0.328,0.386,0.47,0.856,*3
Bullet Joe,Bush,Bullet Joe Bush,1918,129,25,,,0.8,3,3.8,4.8,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,36,31,26,7,4,15,15,0.5,2,272.667,272.2,241,88,64,91,125,2.11,128,3,1119,0.138888888888889
Bullet Joe,Bush,Bullet Joe Bush,1919,140,26,,,0,-0.1,-0.1,-0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,0,,0,9,9,11,5,5,4,3,5,64,0,38,0.333333333333333
Bullet Joe,Bush,Bullet Joe Bush,1920,154,27,,,0.2,-0.1,0.1,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,35,32,18,0,3,15,15,0.5,1,243.667,243.2,287,138,115,94,88,4.25,86,3,1061,0.085714285714286
Bullet Joe,Bush,Bullet Joe Bush,1921,154,28,,,1.2,4.4,5.6,5.9,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,37,32,21,3,4,16,9,0.64,1,254.333,254.1,244,111,99,93,96,3.5,121,10,1066,0.135135135135135
Bill,Campbell,Bill Campbell,1977,162,28,,yes,,4.6,4.6,4.6,3.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,69,0,0,0,60,13,9,0.591,31,140,140,112,48,46,60,114,2.96,155,13,583,1
Bill,Campbell,Bill Campbell,1978,162,29,,yes,,0.3,0.3,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,20,7,5,0.583,4,50.667,50.2,62,25,22,17,47,3.91,107,3,226,1
Bill,Campbell,Bill Campbell,1979,162,30,,yes,,0.3,0.3,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,41,0,0,0,23,3,4,0.429,9,54.667,54.2,55,28,26,23,25,4.28,105,5,239,1
Bill,Campbell,Bill Campbell,1980,162,31,,yes,,-0.2,-0.2,-0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,11,4,0,1,0,41.333,41.1,44,26,22,22,17,4.79,89,1,180,1
Bill,Campbell,Bill Campbell,1981,162,32,,yes,,0.1,0.1,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,23,1,1,0.5,7,48.333,48.1,45,23,17,20,37,3.17,124,5,208,1
Jose,Canseco,Jose Canseco,1995,144,30,,,2.4,,2.4,2.7,0,0,102,450,396,64,121,25,1,24,81,42,4,93,7,0,5,9,4,0,0.306,0.378,0.556,0.933,*D/9
Jose,Canseco,Jose Canseco,1996,162,31,,,2.7,,2.7,2.7,0,0,96,432,360,68,104,22,1,28,82,63,3,82,6,0,3,7,3,1,0.289,0.4,0.589,0.989,*D7/9
Bernie,Carbo,Bernie Carbo,1974,162,26,,,1.6,,1.6,1.6,0,0,117,402,338,40,84,20,0,12,61,58,7,90,4,1,1,9,4,3,0.249,0.364,0.414,0.778,97D
Bernie,Carbo,Bernie Carbo,1975,162,27,,,3,,3,3.0,0,0,107,407,319,64,82,21,3,15,50,83,5,69,1,1,3,6,2,4,0.257,0.409,0.483,0.892,97D
Bernie,Carbo,Bernie Carbo,1976,162,28,,,0.1,,0.1,0.1,0,0,17,63,55,5,13,4,0,2,6,8,1,17,0,0,0,0,1,0,0.236,0.333,0.418,0.752,*D/7
Bernie,Carbo,Bernie Carbo,1977,162,29,,,2.2,,2.2,2.2,0,0,86,276,228,36,66,6,1,15,34,47,3,72,0,0,1,4,1,2,0.289,0.409,0.522,0.931,*9/7D
Bernie,Carbo,Bernie Carbo,1978,162,30,,,0.5,,0.5,0.5,0,0,17,54,46,7,12,3,0,1,6,8,0,8,0,0,0,3,1,1,0.261,0.37,0.391,0.762,/D97
Bill,Carrigan,Bill Carrigan,1906,154,22,yes,,-0.5,,-0.5,-0.5,0,0,37,118,109,5,23,0,0,0,10,5,,14,1,3,,,3,,0.211,0.252,0.211,0.463,*2
Bill,Carrigan,Bill Carrigan,1908,154,24,yes,,0.2,,0.2,0.2,0,0,57,161,149,13,35,5,2,0,14,3,,12,1,8,,,1,,0.235,0.255,0.295,0.55,*2/3
Bill,Carrigan,Bill Carrigan,1909,154,25,yes,,2.2,,2.2,2.3,0.2,0,94,312,280,25,83,13,2,1,36,17,,24,2,13,,,2,,0.296,0.341,0.368,0.709,*2/3
Bill,Carrigan,Bill Carrigan,1910,154,26,yes,,1.2,,1.2,1.3,0,0,114,387,342,36,85,11,1,3,53,23,,38,6,16,,,10,,0.249,0.307,0.313,0.62,*2
Bill,Carrigan,Bill Carrigan,1911,154,27,yes,,1.2,,1.2,1.3,0,0,72,266,232,29,67,6,1,1,30,26,,21,5,3,,,5,,0.289,0.373,0.336,0.709,*2/3
